year,make,model,class,enginesize,fuelusecity,fuelusehwy,fueluseboth,mpgboth,co2emissions,cylinders468,cylinder4,cylinder6,cylinder8,trans2,fuel
2015,FORD,FIESTA,SUBCOMPACT,1.60000002384186,8.5,6.5,7.59999990463257,37,175,4,1,0,0,2,1
2015,FORD,FIESTA SFE,SUBCOMPACT,1.60000002384186,8.39999961853027,6.19999980926514,7.40000009536743,38,170,4,1,0,0,1,1
2015,FORD,FIESTA ST,SUBCOMPACT,1.60000002384186,8.89999961853027,6.80000019073486,8,35,184,4,1,0,0,2,1
2015,FORD,FLEX,SUV - STANDARD,3.5,13.3000001907349,9.5,11.6000003814697,24,267,6,0,1,0,1,1
2015,FORD,FLEX AWD,SUV - STANDARD,3.5,13.6999998092651,10.1000003814697,12.1000003814697,23,278,6,0,1,0,1,1
2015,FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,14.6000003814697,10.3999996185303,12.8000001907349,22,294,6,0,1,0,1,1
2015,FORD,FOCUS,COMPACT,2,10.1999998092651,7.30000019073486,8.89999961853027,32,205,4,1,0,0,2,1
2015,FORD,FOCUS FFV,COMPACT,2,8.89999961853027,6.19999980926514,7.69999980926514,37,177,4,1,0,0,1,1
2015,FORD,FOCUS FFV,COMPACT,2,11.8999996185303,8.5,10.3999996185303,27,166,4,1,0,0,1,4
2015,FORD,FOCUS FFV,COMPACT,2,9.10000038146973,6.30000019073486,7.80000019073486,36,179,4,1,0,0,1,1
2015,FORD,FOCUS FFV,COMPACT,2,12.1999998092651,8.60000038146973,10.6000003814697,27,170,4,1,0,0,1,4
2015,FORD,FOCUS FFV,COMPACT,2,9.30000019073486,6.69999980926514,8.10000038146973,35,186,4,1,0,0,2,1
2015,FORD,FOCUS FFV,COMPACT,2,12.3999996185303,9.10000038146973,10.8999996185303,26,174,4,1,0,0,2,4
2015,FORD,FUSION,MID-SIZE,1.5,9.89999961853027,6.5,8.39999961853027,34,193,4,1,0,0,1,1
2015,FORD,FUSION (Start/Stop),MID-SIZE,1.5,9.39999961853027,6.30000019073486,8,35,184,4,1,0,0,1,1
2015,FORD,FUSION,MID-SIZE,2,10.5,7,8.89999961853027,32,205,4,1,0,0,1,1
2015,FORD,FUSION,MID-SIZE,2.5,10.6000003814697,7,8.89999961853027,32,205,4,1,0,0,1,1
2015,FORD,FUSION AWD,MID-SIZE,2,10.8000001907349,7.5,9.30000019073486,30,214,4,1,0,0,1,1
2015,FORD,FUSION HYBRID,MID-SIZE,2,5.40000009536743,5.80000019073486,5.5,51,126,4,1,0,0,1,1
2015,FORD,MUSTANG,SUBCOMPACT,2.29999995231628,11,7.40000009536743,9.39999961853027,30,216,4,1,0,0,1,1
2015,FORD,MUSTANG,SUBCOMPACT,2.29999995231628,10.6000003814697,7.5,9.19999980926514,31,212,4,1,0,0,2,1
2015,FORD,MUSTANG,SUBCOMPACT,3.70000004768372,12.6000003814697,8.5,10.6999998092651,26,246,6,0,1,0,1,1
2015,FORD,MUSTANG,SUBCOMPACT,3.70000004768372,13.5,8.30000019073486,11.1999998092651,25,258,6,0,1,0,2,1
2015,FORD,MUSTANG,SUBCOMPACT,5,14.8999996185303,9.5,12.3999996185303,23,285,8,0,0,1,1,1
2015,FORD,MUSTANG,SUBCOMPACT,5,15.1999998092651,9.30000019073486,12.5,23,288,8,0,0,1,2,1
2015,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.29999995231628,11.6000003814697,7.90000009536743,9.89999961853027,29,228,4,1,0,0,1,1
2015,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,15.3999996185303,10,13,22,299,8,0,0,1,1,1
2015,FORD,T-150 WAGON,VAN - PASSENGER,3.5,16.6000003814697,12.5,14.6999998092651,19,338,6,0,1,0,1,1
2015,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.70000004768372,16.6000003814697,12.6000003814697,14.8000001907349,19,340,6,0,1,0,1,1
2015,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.70000004768372,22.1000003814697,16.7000007629395,19.7000007629395,14,315,6,0,1,0,1,4
2015,FORD,TAURUS,FULL-SIZE,2,10.5,7.40000009536743,9.10000038146973,31,209,4,1,0,0,1,1
2015,FORD,TAURUS AWD,FULL-SIZE,3.5,13.8999996185303,9.5,11.8999996185303,24,274,6,0,1,0,1,1
2015,FORD,TAURUS FFV,FULL-SIZE,3.5,12.1999998092651,8.19999980926514,10.3999996185303,27,239,6,0,1,0,1,1
2015,FORD,TAURUS FFV,FULL-SIZE,3.5,17.3999996185303,11.3000001907349,14.6999998092651,19,235,6,0,1,0,1,4
2015,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,13,9.10000038146973,11.3000001907349,25,260,6,0,1,0,1,1
2015,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,18.7999992370605,12.6000003814697,16,18,256,6,0,1,0,1,4
2015,FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,1.60000002384186,10.6000003814697,7.90000009536743,9.39999961853027,30,216,4,1,0,0,1,1
2015,FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,2.5,11.3000001907349,8.19999980926514,9.89999961853027,29,228,4,1,0,0,1,1
2015,FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,11.6999998092651,8.39999961853027,10.1999998092651,28,235,4,1,0,0,1,1
2015,FORD,TRANSIT CONNECT WAGON TAXI,SPECIAL PURPOSE VEHICLE,2.5,12,8.5,10.3999996185303,27,239,4,1,0,0,1,1
2015,GMC,ACADIA,SUV - STANDARD,3.59999990463257,14.1999998092651,9.89999961853027,12.3000001907349,23,283,6,0,1,0,1,1
2015,GMC,ACADIA AWD,SUV - STANDARD,3.59999990463257,14.6000003814697,10.1999998092651,12.6000003814697,22,290,6,0,1,0,1,1
2015,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,11.8999996185303,8.80000019073486,10.5,27,242,4,1,0,0,1,1
2015,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,12.1999998092651,9.10000038146973,10.8000001907349,26,248,4,1,0,0,2,1
2015,GMC,CANYON,PICKUP TRUCK - SMALL,3.59999990463257,13,9.19999980926514,11.3000001907349,25,260,6,0,1,0,1,1
2015,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,12.6999998092651,9.5,11.3000001907349,25,260,4,1,0,0,1,1
2015,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.59999990463257,13.5,9.80000019073486,11.8000001907349,24,271,6,0,1,0,1,1
2015,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,4.80000019073486,21,14.1999998092651,18,16,414,8,0,0,1,1,1
2015,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,22,14.8999996185303,18.7999992370605,15,432,8,0,0,1,1,1
2015,GMC,SAVANA 2500 PASSENGER FFV,VAN - PASSENGER,6,22,14.8999996185303,18.7999992370605,15,432,8,0,0,1,1,1
2015,GMC,SAVANA 2500 PASSENGER FFV,VAN - PASSENGER,6,30.2999992370605,20.5,25.8999996185303,11,414,8,0,0,1,1,4
2015,GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,4.80000019073486,21.2999992370605,14.3000001907349,18.1000003814697,16,416,8,0,0,1,1,1
2015,GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6,22.2000007629395,15.1000003814697,19,15,437,8,0,0,1,1,1
2015,GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6,22.2000007629395,15.1000003814697,19,15,437,8,0,0,1,1,1
2015,GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6,30.6000003814697,20.6000003814697,26.1000003814697,11,418,8,0,0,1,1,4
2015,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.30000019073486,13.3999996185303,9.89999961853027,11.8999996185303,24,274,6,0,1,0,1,1
2015,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.30000019073486,19.2999992370605,14.3000001907349,17.1000003814697,17,274,6,0,1,0,1,4
2015,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.30000019073486,14.6000003814697,10.3000001907349,12.6999998092651,22,292,8,0,0,1,1,1
2015,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.30000019073486,19.8999996185303,13.8000001907349,17.2000007629395,16,275,8,0,0,1,1,4
2015,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.19999980926514,16.1000003814697,11.3999996185303,14,20,322,8,0,0,1,1,2
2015,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.30000019073486,14.1000003814697,10.6000003814697,12.5,23,288,6,0,1,0,1,1
2015,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.30000019073486,20.2999992370605,15.1999998092651,18,16,288,6,0,1,0,1,4
2015,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.30000019073486,14.8999996185303,10.6999998092651,13,22,299,8,0,0,1,1,1
2015,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.30000019073486,20.2000007629395,14.3000001907349,17.5,16,280,8,0,0,1,1,4
2015,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.19999980926514,16.2999992370605,11.6000003814697,14.1999998092651,20,327,8,0,0,1,1,2
2015,GMC,TERRAIN,SUV - SMALL,2.40000009536743,10.5,7.30000019073486,9.10000038146973,31,209,4,1,0,0,1,1
2015,GMC,TERRAIN FFV,SUV - SMALL,2.40000009536743,10.5,7.30000019073486,9.10000038146973,31,209,4,1,0,0,1,1
2015,GMC,TERRAIN FFV,SUV - SMALL,2.40000009536743,15.6000003814697,10.8000001907349,13.3999996185303,21,214,4,1,0,0,1,4
2015,GMC,TERRAIN,SUV - SMALL,3.59999990463257,14.1999998092651,9.5,12.1000003814697,23,278,6,0,1,0,1,1
2015,GMC,TERRAIN AWD,SUV - SMALL,2.40000009536743,11.5,8.19999980926514,10,28,230,4,1,0,0,1,1
2015,GMC,TERRAIN AWD,SUV - SMALL,3.59999990463257,14.8000001907349,9.89999961853027,12.6000003814697,22,290,6,0,1,0,1,1
2015,GMC,YUKON,SUV - STANDARD,5.30000019073486,14.8999996185303,10.1000003814697,12.6999998092651,22,292,8,0,0,1,1,1
2015,GMC,YUKON,SUV - STANDARD,5.30000019073486,20.2000007629395,13.6000003814697,17.2000007629395,16,275,8,0,0,1,1,4
2015,GMC,YUKON 4WD,SUV - STANDARD,5.30000019073486,15.1000003814697,10.3999996185303,13,22,299,8,0,0,1,1,1
2015,GMC,YUKON 4WD,SUV - STANDARD,5.30000019073486,20.5,14,17.6000003814697,16,282,8,0,0,1,1,4
2015,GMC,YUKON DENALI 4WD,SUV - STANDARD,6.19999980926514,16.2000007629395,11.3999996185303,14,20,322,8,0,0,1,1,2
2015,GMC,YUKON DENALI 4WD,SUV - STANDARD,6.19999980926514,15.8999996185303,11.1000003814697,13.8000001907349,20,317,8,0,0,1,1,2
2015,GMC,YUKON XL,SUV - STANDARD,5.30000019073486,14.8999996185303,10.1000003814697,12.6999998092651,22,292,8,0,0,1,1,1
2015,GMC,YUKON XL,SUV - STANDARD,5.30000019073486,20.2000007629395,13.6000003814697,17.2000007629395,16,275,8,0,0,1,1,4
2015,GMC,YUKON XL 4WD,SUV - STANDARD,5.30000019073486,15.3999996185303,10.8000001907349,13.3000001907349,21,306,8,0,0,1,1,1
2015,GMC,YUKON XL 4WD,SUV - STANDARD,5.30000019073486,22.1000003814697,15.3999996185303,19.1000003814697,15,306,8,0,0,1,1,4
2015,GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.19999980926514,16.7999992370605,11.6999998092651,14.5,19,334,8,0,0,1,1,2
2015,GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.19999980926514,16.3999996185303,11.6999998092651,14.3000001907349,20,329,8,0,0,1,1,2
2015,HONDA,ACCORD,MID-SIZE,2.40000009536743,8.80000019073486,6.5,7.80000019073486,36,179,4,1,0,0,1,1
2015,HONDA,ACCORD,MID-SIZE,2.40000009536743,9,6.69999980926514,8,35,184,4,1,0,0,1,1
2015,HONDA,ACCORD,MID-SIZE,2.40000009536743,10.1000003814697,6.90000009536743,8.69999980926514,32,200,4,1,0,0,2,1
2015,HONDA,ACCORD,MID-SIZE,3.5,11,6.80000019073486,9.10000038146973,31,209,6,0,1,0,1,1
2015,HONDA,ACCORD,MID-SIZE,3.5,11.3999996185303,7.30000019073486,9.5,30,219,6,0,1,0,1,1
2015,HONDA,ACCORD,MID-SIZE,3.5,13,8.39999961853027,10.8999996185303,26,251,6,0,1,0,2,1
2015,HONDA,ACCORD HYBRID,MID-SIZE,2,4.69999980926514,5.30000019073486,5,56,115,4,1,0,0,1,1
2015,HONDA,CIVIC,COMPACT,1.79999995231628,7.90000009536743,6.09999990463257,7.09999990463257,40,163,4,1,0,0,1,1
2015,HONDA,CIVIC,COMPACT,1.79999995231628,8.10000038146973,6.19999980926514,7.19999980926514,39,166,4,1,0,0,1,1
2015,HONDA,CIVIC,COMPACT,1.79999995231628,8.60000038146973,6.59999990463257,7.69999980926514,37,177,4,1,0,0,2,1
2015,HONDA,CIVIC Si,COMPACT,2.40000009536743,10.8000001907349,7.59999990463257,9.39999961853027,30,216,4,1,0,0,2,2
2015,HONDA,CIVIC HYBRID,COMPACT,1.5,5.30000019073486,5,5.19999980926514,54,120,4,1,0,0,1,1
2015,HONDA,CR-V,SUV - SMALL,2.40000009536743,8.60000038146973,6.90000009536743,7.80000019073486,36,179,4,1,0,0,1,1
2015,HONDA,CR-V AWD,SUV - SMALL,2.40000009536743,9.10000038146973,7.19999980926514,8.30000019073486,34,191,4,1,0,0,1,1
2015,HONDA,CR-Z,TWO-SEATER,1.5,6.59999990463257,6,6.30000019073486,45,145,4,1,0,0,1,1
2015,HONDA,CR-Z,TWO-SEATER,1.5,7.59999990463257,6.09999990463257,6.90000009536743,41,159,4,1,0,0,2,1
2015,HONDA,FIT,STATION WAGON - SMALL,1.5,7,5.69999980926514,6.40000009536743,44,147,4,1,0,0,1,1
2015,HONDA,FIT,STATION WAGON - SMALL,1.5,7.30000019073486,6.09999990463257,6.80000019073486,42,156,4,1,0,0,1,1
2015,HONDA,FIT,STATION WAGON - SMALL,1.5,8.10000038146973,6.40000009536743,7.30000019073486,39,168,4,1,0,0,2,1
2015,HONDA,ODYSSEY,MINIVAN,3.5,12.3000001907349,8.5,10.6000003814697,27,244,6,0,1,0,1,1
2015,HONDA,PILOT,SUV - SMALL,3.5,13.3000001907349,9.30000019073486,11.5,25,264,6,0,1,0,1,1
2015,HONDA,PILOT 4WD,SUV - SMALL,3.5,13.8000001907349,9.69999980926514,12,24,276,6,0,1,0,1,1
2015,HYUNDAI,ACCENT,COMPACT,1.60000002384186,8.89999961853027,6.30000019073486,7.69999980926514,37,177,4,1,0,0,1,1
2015,HYUNDAI,ACCENT,COMPACT,1.60000002384186,8.69999980926514,6.30000019073486,7.59999990463257,37,175,4,1,0,0,2,1
2015,HYUNDAI,ELANTRA,MID-SIZE,1.79999995231628,8.5,6.30000019073486,7.5,38,172,4,1,0,0,1,1
2015,HYUNDAI,ELANTRA,MID-SIZE,1.79999995231628,8.80000019073486,6.40000009536743,7.69999980926514,37,177,4,1,0,0,2,1
2015,HYUNDAI,ELANTRA,MID-SIZE,2,9.69999980926514,6.69999980926514,8.30000019073486,34,191,4,1,0,0,1,1
2015,HYUNDAI,ELANTRA,MID-SIZE,2,9.80000019073486,7,8.5,33,196,4,1,0,0,2,1
2015,HYUNDAI,ELANTRA COUPE,MID-SIZE,2,9.60000038146973,6.80000019073486,8.30000019073486,34,191,4,1,0,0,1,1
2015,HYUNDAI,ELANTRA COUPE,MID-SIZE,2,9.69999980926514,6.69999980926514,8.30000019073486,34,191,4,1,0,0,2,1
2015,HYUNDAI,ELANTRA GT,MID-SIZE,2,9.69999980926514,7.19999980926514,8.60000038146973,33,198,4,1,0,0,1,1
2015,HYUNDAI,ELANTRA GT,MID-SIZE,2,9.80000019073486,6.90000009536743,8.5,33,196,4,1,0,0,2,1
2015,HYUNDAI,EQUUS,FULL-SIZE,5,15.8000001907349,10.1999998092651,13.3000001907349,21,306,8,0,0,1,1,2
2015,HYUNDAI,GENESIS AWD,FULL-SIZE,3.79999995231628,14.3999996185303,9.39999961853027,12.1000003814697,23,278,6,0,1,0,1,1
2015,HYUNDAI,GENESIS AWD,FULL-SIZE,5,17.2999992370605,10.5,14.1999998092651,20,327,8,0,0,1,1,2
2015,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.79999995231628,14.6000003814697,9.60000038146973,12.3000001907349,23,283,6,0,1,0,1,2
2015,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.79999995231628,14.3999996185303,9.89999961853027,12.3999996185303,23,285,6,0,1,0,2,2
2015,HYUNDAI,SANTA FE,SUV - SMALL,3.29999995231628,12.8999996185303,9.39999961853027,11.3000001907349,25,260,6,0,1,0,1,1
2015,HYUNDAI,SANTA FE AWD,SUV - SMALL,3.29999995231628,13,9.69999980926514,11.5,25,264,6,0,1,0,1,1
2015,HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.40000009536743,11.6999998092651,8.69999980926514,10.3000001907349,27,237,4,1,0,0,1,1
2015,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,12.8999996185303,9.80000019073486,11.5,25,264,4,1,0,0,1,1
2015,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.40000009536743,12.5,9.30000019073486,11.1000003814697,25,255,4,1,0,0,1,1
2015,HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.29999995231628,13.8999996185303,10.8000001907349,12.5,23,287,6,0,1,0,1,1
2015,HYUNDAI,SONATA,FULL-SIZE,2,10.3999996185303,7.40000009536743,9.10000038146973,31,209,4,1,0,0,1,1
2015,HYUNDAI,SONATA,FULL-SIZE,2.40000009536743,9.80000019073486,6.69999980926514,8.39999961853027,34,193,4,1,0,0,1,1
2015,HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.40000009536743,9.80000019073486,6.69999980926514,8.39999961853027,34,193,4,1,0,0,1,1
2015,HYUNDAI,SONATA HYBRID,MID-SIZE,2.40000009536743,6.59999990463257,5.90000009536743,6.30000019073486,45,145,4,1,0,0,1,1
2015,HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.40000009536743,6.59999990463257,5.90000009536743,6.30000019073486,45,145,4,1,0,0,1,1
2015,HYUNDAI,TUCSON,SUV - SMALL,2,10.1999998092651,8.19999980926514,9.30000019073486,30,214,4,1,0,0,1,1
2015,HYUNDAI,TUCSON,SUV - SMALL,2,11.3999996185303,8.5,10.1000003814697,28,232,4,1,0,0,2,1
2015,HYUNDAI,TUCSON,SUV - SMALL,2.40000009536743,11.3000001907349,8.30000019073486,10,28,230,4,1,0,0,1,1
2015,HYUNDAI,TUCSON AWD,SUV - SMALL,2,11.3999996185303,9.30000019073486,10.3999996185303,27,239,4,1,0,0,1,1
2015,HYUNDAI,TUCSON AWD,SUV - SMALL,2.40000009536743,11.6000003814697,9.30000019073486,10.6000003814697,27,244,4,1,0,0,1,1
2015,HYUNDAI,VELOSTER,COMPACT,1.60000002384186,8.60000038146973,6.59999990463257,7.69999980926514,37,177,4,1,0,0,1,1
2015,HYUNDAI,VELOSTER,COMPACT,1.60000002384186,9,6.69999980926514,8,35,184,4,1,0,0,2,1
2015,HYUNDAI,VELOSTER TURBO,COMPACT,1.60000002384186,9.89999961853027,7.59999990463257,8.80000019073486,32,202,4,1,0,0,1,1
2015,HYUNDAI,VELOSTER TURBO,COMPACT,1.60000002384186,9.69999980926514,7,8.5,33,196,4,1,0,0,2,1
2015,INFINITI,Q50,MID-SIZE,3.70000004768372,12,8.10000038146973,10.3000001907349,27,237,6,0,1,0,1,2
2015,INFINITI,Q50 AWD,MID-SIZE,3.70000004768372,12.5,8.69999980926514,10.8000001907349,26,248,6,0,1,0,1,2
2015,INFINITI,Q50 HYBRID,COMPACT,3.5,8.19999980926514,6.69999980926514,7.5,38,172,6,0,1,0,1,2
2015,INFINITI,Q50 HYBRID AWD,COMPACT,3.5,8.69999980926514,7.5,8.19999980926514,34,189,6,0,1,0,1,2
2015,INFINITI,Q60,SUBCOMPACT,3.70000004768372,12.3999996185303,8.69999980926514,10.6999998092651,26,246,6,0,1,0,1,2
2015,INFINITI,Q60,SUBCOMPACT,3.70000004768372,13.6000003814697,9.30000019073486,11.6000003814697,24,267,6,0,1,0,2,2
2015,INFINITI,Q60 AWD,SUBCOMPACT,3.70000004768372,13.3000001907349,9.39999961853027,11.5,25,264,6,0,1,0,1,2
2015,INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.70000004768372,13.6000003814697,9.30000019073486,11.6999998092651,24,269,6,0,1,0,1,2
2015,INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.70000004768372,14.3000001907349,9.80000019073486,12.3000001907349,23,283,6,0,1,0,2,2
2015,INFINITI,Q70,MID-SIZE,3.70000004768372,12.8000001907349,8.89999961853027,11,26,253,6,0,1,0,1,2
2015,INFINITI,Q70,MID-SIZE,5.59999990463257,14.8000001907349,9.5,12.3999996185303,23,285,8,0,0,1,1,2
2015,INFINITI,Q70 AWD,MID-SIZE,3.70000004768372,13.1999998092651,9.60000038146973,11.6000003814697,24,267,6,0,1,0,1,2
2015,INFINITI,Q70 AWD,MID-SIZE,5.59999990463257,15,10.1999998092651,12.8999996185303,22,297,8,0,0,1,1,2
2015,INFINITI,Q70 HYBRID,MID-SIZE,3.5,8,6.90000009536743,7.5,38,172,6,0,1,0,1,2
2015,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.70000004768372,13.6999998092651,9.69999980926514,11.8999996185303,24,274,6,0,1,0,1,2
2015,INFINITI,QX60,SUV - SMALL,3.5,11.3999996185303,8.5,10.1000003814697,28,232,6,0,1,0,1,2
2015,INFINITI,QX60 AWD,SUV - SMALL,3.5,12.1999998092651,8.89999961853027,10.6999998092651,26,246,6,0,1,0,1,2
2015,INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,8.89999961853027,8.39999961853027,8.69999980926514,32,200,4,1,0,0,1,1
2015,INFINITI,QX70 AWD,SUV - SMALL,3.70000004768372,14.6000003814697,10.6999998092651,12.8000001907349,22,294,6,0,1,0,1,2
2015,INFINITI,QX80 4WD,SUV - STANDARD,5.59999990463257,16.8999996185303,11.8999996185303,14.6999998092651,19,338,8,0,0,1,1,2
2015,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,11.8000001907349,8.39999961853027,10.3000001907349,27,237,6,0,1,0,1,2
2015,JAGUAR,F-TYPE COUPE,TWO-SEATER,3,11.8000001907349,8.39999961853027,10.3000001907349,27,237,6,0,1,0,1,2
2015,JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,12.1999998092651,8.69999980926514,10.6000003814697,27,244,6,0,1,0,1,2
2015,JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,12.1999998092651,8.69999980926514,10.6000003814697,27,244,6,0,1,0,1,2
2015,JAGUAR,F-TYPE V8 R COUPE,TWO-SEATER,5,15,10.1999998092651,12.8000001907349,22,294,8,0,0,1,1,2
2015,JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5,15,10.1999998092651,12.8000001907349,22,294,8,0,0,1,1,2
2015,JAGUAR,XF,MID-SIZE,2,12.3000001907349,8.19999980926514,10.5,27,242,4,1,0,0,1,2
2015,JAGUAR,XF AWD,MID-SIZE,3,13.8999996185303,8.80000019073486,11.6000003814697,24,267,6,0,1,0,1,2
2015,JAGUAR,XFR,MID-SIZE,5,15.6999998092651,10.3000001907349,13.1999998092651,21,304,8,0,0,1,1,2
2015,JAGUAR,XFR,MID-SIZE,5,21.2999992370605,14.1000003814697,18.1000003814697,16,290,8,0,0,1,1,4
2015,JAGUAR,XFR-S,MID-SIZE,5,15.6999998092651,10.3000001907349,13.1999998092651,21,304,8,0,0,1,1,2
2015,JAGUAR,XJ AWD,FULL-SIZE,3,14.6000003814697,9.60000038146973,12.3999996185303,23,285,6,0,1,0,1,2
2015,JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5,15.8000001907349,10.1999998092651,13.3000001907349,21,306,8,0,0,1,1,2
2015,JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5,20.6000003814697,13.6000003814697,17.5,16,280,8,0,0,1,1,4
2015,JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3,14.6999998092651,9.60000038146973,12.5,23,288,6,0,1,0,1,2
2015,JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5,15.8000001907349,10.1999998092651,13.3000001907349,21,306,8,0,0,1,1,2
2015,JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5,20.6000003814697,13.6000003814697,17.5,16,280,8,0,0,1,1,4
2015,JAGUAR,XJR,FULL-SIZE,5,15.8000001907349,10.1999998092651,13.3000001907349,21,306,8,0,0,1,1,2
2015,JAGUAR,XJR LWB,FULL-SIZE,5,15.8000001907349,10.1999998092651,13.3000001907349,21,306,8,0,0,1,1,2
2015,JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5,15.8999996185303,10.8999996185303,13.6000003814697,21,313,8,0,0,1,1,2
2015,JAGUAR,XKR COUPE,MINICOMPACT,5,15.6000003814697,10.8999996185303,13.3999996185303,21,308,8,0,0,1,1,2
2015,JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,5,15.8999996185303,10.8999996185303,13.6000003814697,21,313,8,0,0,1,1,2
2015,JAGUAR,XKR-S COUPE,MINICOMPACT,5,15.6000003814697,10.8999996185303,13.3999996185303,21,308,8,0,0,1,1,2
2015,JEEP,CHEROKEE,SUV - SMALL,2.40000009536743,10.8999996185303,7.69999980926514,9.5,30,218,4,1,0,0,1,1
2015,JEEP,CHEROKEE FFV,SUV - SMALL,2.40000009536743,10.8999996185303,7.69999980926514,9.5,30,218,4,1,0,0,1,1
2015,JEEP,CHEROKEE FFV,SUV - SMALL,2.40000009536743,15.1999998092651,10.1999998092651,12.8999996185303,22,206,4,1,0,0,1,4
2015,JEEP,CHEROKEE,SUV - SMALL,3.20000004768372,11.3999996185303,8.10000038146973,9.89999961853027,29,228,6,0,1,0,1,1
2015,JEEP,CHEROKEE 4X4,SUV - SMALL,2.40000009536743,11.3000001907349,8.30000019073486,10,28,230,4,1,0,0,1,1
2015,JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.40000009536743,11.3000001907349,8.30000019073486,10,28,230,4,1,0,0,1,1
2015,JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.40000009536743,15.8999996185303,11,13.6999998092651,21,219,4,1,0,0,1,4
2015,JEEP,CHEROKEE 4X4,SUV - SMALL,3.20000004768372,11.6000003814697,8.5,10.1999998092651,28,235,6,0,1,0,1,1
2015,JEEP,CHEROKEE 4X4 Active Drive II,SUV - SMALL,2.40000009536743,11.3999996185303,8.60000038146973,10.1000003814697,28,232,4,1,0,0,1,1
2015,JEEP,CHEROKEE 4X4 Active Drive II,SUV - SMALL,3.20000004768372,12.6000003814697,8.89999961853027,10.8999996185303,26,251,6,0,1,0,1,1
2015,JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.40000009536743,12.1000003814697,9.39999961853027,10.8999996185303,26,251,4,1,0,0,1,1
2015,JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.20000004768372,12.1999998092651,9,10.8000001907349,26,248,6,0,1,0,1,1
2015,JEEP,COMPASS,SUV - SMALL,2,10.6999998092651,8.80000019073486,9.89999961853027,29,228,4,1,0,0,1,1
2015,JEEP,COMPASS,SUV - SMALL,2,10.1999998092651,7.80000019073486,9.19999980926514,31,212,4,1,0,0,2,1
